"","female_band","male_band","nest","site","num_pairs","nest_id","obs_date","observer","obs_method","nestling_age","nestling_number","obs_state","blind_camera_distance","obs_start_time","obs_end_time","obs_duration","total_visits","female_visits","male_visits","total_feeding_visits","female_feeding_visits","male_feeding_visits","total_sanitizing_visits","female_sanitizing_visits","male_sanitizing_visits","total_an_duration","female_an_duration","male_an_duration","total_brooding_duration","female_brooding_duration","male_brooding_duration","tert_tot_visit","tert_tot_feed","tert_tot_time","tert_tot_brood","trial_temp","min_temp","max_temp","trial_humidity","wind_speed","wind_gust","cloud_cover","obs_max_temp","obs_avg_temp","obs_min_temp","obs_med_temp","obs_sd_temp","obs_iqr_temp","obs_max_humid","obs_avg_humid","obs_min_humid","obs_sd_humid","hours_low","hours_med","hours_high","hours_very_high","hours_in_day","devel_max_temp","devel_avg_temp","devel_min_temp","devel_med_temp","devel_sd_temp","devel_iqr_temp","devel_max_humid","devel_avg_humid","devel_min_humid","devel_sd_humid","devel_hours_low","devel_hours_med","devel_hours_high","devel_hours_very_high","devel_hours_in_stage","thermo_bef_max_temp","thermo_bef_avg_temp","thermo_bef_min_temp","thermo_bef_med_temp","thermo_bef_sd_temp","thermo_bef_iqr_temp","thermo_bef_max_humid","thermo_bef_avg_humid","thermo_bef_min_humid","thermo_bef_sd_humid","thermo_aft_max_temp","thermo_aft_avg_temp","thermo_aft_min_temp","thermo_aft_med_temp","thermo_aft_sd_temp","thermo_aft_iqr_temp","thermo_aft_max_humid","thermo_aft_avg_humid","thermo_aft_min_humid","thermo_aft_sd_humid","thermo_bef_max_temp_5","thermo_bef_avg_temp_5","thermo_bef_min_temp_5","thermo_bef_med_temp_5","thermo_bef_sd_temp_5","thermo_bef_iqr_temp_5","thermo_bef_max_humid_5","thermo_bef_avg_humid_5","thermo_bef_min_humid_5","thermo_bef_sd_humid_5","thermo_aft_max_temp_5","thermo_aft_avg_temp_5","thermo_aft_min_temp_5","thermo_aft_med_temp_5","thermo_aft_sd_temp_5","thermo_aft_iqr_temp_5","thermo_aft_max_humid_5","thermo_aft_avg_humid_5","thermo_aft_min_humid_5","thermo_aft_sd_humid_5","thermo_bef_max_temp_7","thermo_bef_avg_temp_7","thermo_bef_min_temp_7","thermo_bef_med_temp_7","thermo_bef_sd_temp_7","thermo_bef_iqr_temp_7","thermo_bef_max_humid_7","thermo_bef_avg_humid_7","thermo_bef_min_humid_7","thermo_bef_sd_humid_7","thermo_aft_max_temp_7","thermo_aft_avg_temp_7","thermo_aft_min_temp_7","thermo_aft_med_temp_7","thermo_aft_sd_temp_7","thermo_aft_iqr_temp_7","thermo_aft_max_humid_7","thermo_aft_avg_humid_7","thermo_aft_min_humid_7","thermo_aft_sd_humid_7","nest_max_temp","nest_avg_temp","nest_min_temp","nest_med_temp","nest_sd_temp","nest_iqr_temp","nest_max_humid","nest_avg_humid","nest_min_humid","nest_sd_humid","nest_hours_low","nest_hours_med","nest_hours_high","nest_hours_very_high","nest_hours_in_stage","avg_nestl_mass","avg_wing_chord","avg_nestl_growth","avg_wing_growth","brood_nos_mites","brood_mite_bin","notes_obs"
"62","2850-57618","UNB",17,"bluecloud","5","bluecloud 17",2021-06-29,"SAM","person",4,3,"early",5.18,"6:10","7:10",3601.905,13,7,6,3,2,1,1,1,0,3146.28,2723.471,422.809,2998.11,2695.525,302.585,1,1,1,3,14.3,14.3,22.7,63,5,8,"partly",14.9,14.35,14,14.25,0.387298334620742,0.300000000000002,64.5,64.25,64.1,0.173205080756889,12.5,11.5,0,0,24,25.3,18.5509803921569,14.4,18.2,2.52718857293093,3.85,72.4,58.9350490196078,43.1,7.67204453320355,61.5,36.25,4.25,0,102,26.2,19.6855869242199,14,19.6,2.9910457124749,4.6,72.4,57.5063893016345,39.8,8.08620615303674,29.1,23.0980276134122,15.7,23.2,3.40701961592058,5.85,74.2,54.0132149901381,39.4,8.18150587958234,25.5,19.421143847487,14,19.2,2.98628870290854,5,72.4,56.7656845753899,39.8,8.14623299899688,29.1,22.8077943615257,15.7,22.7,3.34459284117771,5.75,74.2,55.2781094527363,39.4,8.39850198681596,26.2,19.8611183355006,14,19.8,3.07041227853805,5,74.2,58.1522756827048,39.8,8.22516452133735,29.1,23.5666666666667,17.2,23.5,3.25149621594066,6.05,64.9,51.9888077858881,39.4,6.84419791944422,29.1,21.1517796610169,14,20.8,3.59680216356514,5.6,74.2,56.0055084745763,39.4,8.3059833219161,92.25,108.75,89.5,4.5,295,6.63,12.5,6.63,12.5,0,"no",""
"63","2850-57618","UNB",17,"bluecloud","5","bluecloud 17",2021-07-03,"SAM","person",8,3,"mid",4.93,"6:16","7:16",3600.156,9,4,5,3,1,2,0,0,0,63.767,33.219,30.548,0,0,0,1,1,1,1,17.5,15.9,25.6,64.8,0,0,"clear",20.4,19.325,18.2,19.35,0.942956343987709,1.075,64.2,62.775,60.7,1.51299922890485,7.75,6.75,9.5,0,24,26.2,21.176501305483,14,21.2,2.95606950009573,4.7,74.2,57.5945169712794,39.8,8.58698309991461,25.25,38,32.5,0,95.75,26.2,19.6855869242199,14,19.6,2.9910457124749,4.6,72.4,57.5063893016345,39.8,8.08620615303674,29.1,23.0980276134122,15.7,23.2,3.40701961592058,5.85,74.2,54.0132149901381,39.4,8.18150587958234,25.5,19.421143847487,14,19.2,2.98628870290854,5,72.4,56.7656845753899,39.8,8.14623299899688,29.1,22.8077943615257,15.7,22.7,3.34459284117771,5.75,74.2,55.2781094527363,39.4,8.39850198681596,26.2,19.8611183355006,14,19.8,3.07041227853805,5,74.2,58.1522756827048,39.8,8.22516452133735,29.1,23.5666666666667,17.2,23.5,3.25149621594066,6.05,64.9,51.9888077858881,39.4,6.84419791944422,29.1,21.1517796610169,14,20.8,3.59680216356514,5.6,74.2,56.0055084745763,39.4,8.3059833219161,92.25,108.75,89.5,4.5,295,15.9266666666667,31.1666666666667,9.29666666666667,18.6666666666667,0,"no",""
"64","2850-57618","UNB",17,"bluecloud","5","bluecloud 17",2021-07-07,"SAM","person",12,2,"late",5.54,"5:45","6:45",3603.505,9,1,8,8,1,7,1,0,1,40.943,2.143,38.8,0,0,0,1,1,1,2,19.3,19.3,27.8,62.3,9,12,"clear",19.8,19.36,19.2,19.3,0.250998007960223,0.100000000000001,64.4,63.28,62.4,0.920326029187484,0,9,15,0,24,29.1,23.8552699228792,17.2,23.9,3.0931091090453,5.7,64.9,51.3683804627249,39.4,6.49778334124187,5.5,34.5,52.75,4.5,97.25,26.2,19.6855869242199,14,19.6,2.9910457124749,4.6,72.4,57.5063893016345,39.8,8.08620615303674,29.1,23.0980276134122,15.7,23.2,3.40701961592058,5.85,74.2,54.0132149901381,39.4,8.18150587958234,25.5,19.421143847487,14,19.2,2.98628870290854,5,72.4,56.7656845753899,39.8,8.14623299899688,29.1,22.8077943615257,15.7,22.7,3.34459284117771,5.75,74.2,55.2781094527363,39.4,8.39850198681596,26.2,19.8611183355006,14,19.8,3.07041227853805,5,74.2,58.1522756827048,39.8,8.22516452133735,29.1,23.5666666666667,17.2,23.5,3.25149621594066,6.05,64.9,51.9888077858881,39.4,6.84419791944422,29.1,21.1517796610169,14,20.8,3.59680216356514,5.6,74.2,56.0055084745763,39.4,8.3059833219161,92.25,108.75,89.5,4.5,295,20.47,58.75,4.54333333333333,27.5833333333333,3,"yes",""
"65","2850-57905","2850-57554",24,"schaaps","11","schaaps 24",2021-07-01,"APP","camera",4,3,"early",0.89,"6:49","7:49",3633.692,17,9,8,15,7,8,27,23,4,2909.248,2288.451,620.797,1635.269,1426.739,208.53,2,3,1,1,19.3,15.8,26.4,60,0,0,"mostly",19.7,19.45,19.3,19.4,0.191485421551267,0.25,64.6,62.125,60.3,2.12818388929779,7.25,3.75,13,0,24,26.4,21.4422222222222,14.7,21.65,3.31269870929093,5.05,62.3,48.2455555555556,35.8,5.38849444342208,17.5,23.25,26.75,0,67.5,27,21.4975391498881,14.7,21.6,3.33327674232918,5.3,71.9,52.6870246085011,35.8,8.07692899153946,34.3,25.4342368045649,17.3,25.6,4.31390083942769,7.3,64.4,43.5296718972896,21,9.78759001597259,27,21.491452991453,14.7,21.4,3.21115660470285,4.75,68.3,50.8683760683761,35.8,7.39443400217043,34.3,24.9627352572146,15.5,25,4.43644726873491,7.2,71.9,45.433626097867,21,10.7919788529972,29.3,21.958379373849,14.7,21.9,3.59642077448889,5.6,71.9,52.2449355432781,35.8,7.84923945980206,34.3,25.6452892561983,17.8,25.6,4.32764467133008,7.4,64.4,42.4733884297521,21,9.82677966573346,34.3,23.901393728223,14.7,23.9,4.40062983623555,6.4,71.9,47.0952961672474,21,10.1875299690106,40.25,85,108.5,53.25,287,5.16333333333333,11.5,5.16333333333333,11.5,0,"no","camera start 4:08"
"66","2850-57905","2850-57554",24,"schaaps","11","schaaps 24",2021-07-06,"APP","camera",9,3,"mid",NA,"6:41","7:41",3518.407,19,10,8,12,5,7,11,10,1,2068.231,1816.512,251.719,332.075,332.075,0,2,2,2,1,19.9,17.9,30.4,54,0,0,"",20.5,20.125,19.9,20.05,0.287228132326902,0.375,59.2,56.975,54.3,2.49582985531199,3.75,4.25,9.5,6.5,24,31.2,23.2307851239669,15.5,23.3,3.8899220272601,6.15,71.9,52.2066115702479,37.1,8.42871691457458,19.75,37.75,47.75,15.75,121,27,21.4975391498881,14.7,21.6,3.33327674232918,5.3,71.9,52.6870246085011,35.8,8.07692899153946,34.3,25.4342368045649,17.3,25.6,4.31390083942769,7.3,64.4,43.5296718972896,21,9.78759001597259,27,21.491452991453,14.7,21.4,3.21115660470285,4.75,68.3,50.8683760683761,35.8,7.39443400217043,34.3,24.9627352572146,15.5,25,4.43644726873491,7.2,71.9,45.433626097867,21,10.7919788529972,29.3,21.958379373849,14.7,21.9,3.59642077448889,5.6,71.9,52.2449355432781,35.8,7.84923945980206,34.3,25.6452892561983,17.8,25.6,4.32764467133008,7.4,64.4,42.4733884297521,21,9.82677966573346,34.3,23.901393728223,14.7,23.9,4.40062983623555,6.4,71.9,47.0952961672474,21,10.1875299690106,40.25,85,108.5,53.25,287,15.8333333333333,38.3333333333333,10.67,26.8333333333333,1,"yes","camera start 5:20"
"67","2850-57905","2850-57554",24,"schaaps","11","schaaps 24",2021-07-10,"SAM","camera",13,3,"late",1.22,"6:19","7:19",3604.676,21,9,12,17,5,12,7,6,1,628.807,575.619,53.188,0,0,0,2,1,2,2,20.5,20.5,34.3,49.4,0,0,"mostly",21.8,21.025,20.5,20.9,0.573730482601951,0.625000000000004,52.9,51.475,50,1.25266382827424,0,0,11.5,12.5,24,34.3,26.4104060913706,18.5,26.5,4.40361502404136,7.7,64.4,40.0281725888325,21,10.6096237080838,3,24,34,37.5,98.5,27,21.4975391498881,14.7,21.6,3.33327674232918,5.3,71.9,52.6870246085011,35.8,8.07692899153946,34.3,25.4342368045649,17.3,25.6,4.31390083942769,7.3,64.4,43.5296718972896,21,9.78759001597259,27,21.491452991453,14.7,21.4,3.21115660470285,4.75,68.3,50.8683760683761,35.8,7.39443400217043,34.3,24.9627352572146,15.5,25,4.43644726873491,7.2,71.9,45.433626097867,21,10.7919788529972,29.3,21.958379373849,14.7,21.9,3.59642077448889,5.6,71.9,52.2449355432781,35.8,7.84923945980206,34.3,25.6452892561983,17.8,25.6,4.32764467133008,7.4,64.4,42.4733884297521,21,9.82677966573346,34.3,23.901393728223,14.7,23.9,4.40062983623555,6.4,71.9,47.0952961672474,21,10.1875299690106,40.25,85,108.5,53.25,287,19.01,62.5,3.17666666666667,24.1666666666667,1,"yes","camera start 5:29. Mounts not set up in advance but camera placed in between roof rafters away from nest where wall joins roof"
"68","2850-57617","2850-57624",4,"urbanfarm","3","urbanfarm 4",2021-07-01,"SAM","camera",3,3,"early",0.89,"6:54","7:54",3601.93,9,4,5,4,2,2,16,16,0,3264.661,2016.292,1248.369,2878.608,1750.915,1127.693,1,1,2,3,18.2,14.2,30.8,67,0,0,"mostly",18.7,18.4,18.2,18.35,0.216024689946928,0.199999999999996,71.9,69.7,68,1.7606816861659,8.75,3.5,5,6.75,24,30.8,21.090522875817,12.9,20.5,5.42549612941477,9.45,69,51.1274509803922,30.2,10.7863710927285,29.75,19.5,15.25,12,76.5,34.5,22.0218370883882,12.9,21,5.73052633149118,9.6,81.2,54.0289428076256,30.2,12.4694102550831,38.8,25.5944759206799,15.1,24.9,6.10307310755466,10.1,70.5,43.9685552407932,18.5,12.5637134776875,32.2,21.4829521829522,12.9,20.7,5.46622969694762,9.1,81.2,54.6237006237006,30.2,12.40498302203,38.8,25.4900249376559,15.1,24.95,6.12574031292544,10.375,73.3,44.8160847880299,18.5,12.7489894586795,34.5,22.2806835066865,12.9,21.3,5.61214256545399,9.3,81.2,53.5429420505201,30.2,12.0920187775728,38.8,25.8711475409836,15.1,25.25,6.26939449897507,11.075,70.5,42.9214754098361,18.5,12.7255589282491,38.8,23.987763055339,12.9,23.1,6.19667881203372,10.3,81.2,48.4929851909587,18.5,13.4807158987973,82.25,75.75,65.75,97,320.75,4.33,9.5,4.33,9.5,0,"no",""
"69","2850-57617","2850-57624",4,"urbanfarm","3","urbanfarm 4",2021-07-06,"APP","camera",8,3,"mid",0.89,"6:27","7:27",3600.269,17,11,6,16,10,6,10,8,2,2033.06,1353.66,679.4,784.221,681.891,102.33,2,3,1,1,18.7,15.7,33.3,59.5,0,0,"",19.3,18.95,18.7,18.9,0.264575131106459,0.299999999999997,64.9,62.25,60.4,2.04694894904587,7,2,7.5,7.5,24,34.5,23.4165271966527,13.9,22.85,5.53559085477044,10.125,81.2,54.0265690376569,30.8,12.655477727281,34.5,26.25,27.25,31.5,119.5,34.5,22.0218370883882,12.9,21,5.73052633149118,9.6,81.2,54.0289428076256,30.2,12.4694102550831,38.8,25.5944759206799,15.1,24.9,6.10307310755466,10.1,70.5,43.9685552407932,18.5,12.5637134776875,32.2,21.4829521829522,12.9,20.7,5.46622969694762,9.1,81.2,54.6237006237006,30.2,12.40498302203,38.8,25.4900249376559,15.1,24.95,6.12574031292544,10.375,73.3,44.8160847880299,18.5,12.7489894586795,34.5,22.2806835066865,12.9,21.3,5.61214256545399,9.3,81.2,53.5429420505201,30.2,12.0920187775728,38.8,25.8711475409836,15.1,25.25,6.26939449897507,11.075,70.5,42.9214754098361,18.5,12.7255589282491,38.8,23.987763055339,12.9,23.1,6.19667881203372,10.3,81.2,48.4929851909587,18.5,13.4807158987973,82.25,75.75,65.75,97,320.75,12.82,30.5,8.49,21,0,"no",""
"70","2850-57617","2850-57624",4,"urbanfarm","3","urbanfarm 4",2021-07-11,"SAM","camera",13,3,"late",0.89,"7:44","8:44",3603.021,26,20,6,25,19,6,3,3,0,116.478,104.897,11.581,0,0,0,3,3,1,2,16.5,15.1,34.8,56.3,0,0,"clear",18.9,17.925,17,17.9,0.842120339777318,1.075,56,55.4,54.9,0.454606056566196,0.25,8.5,4.75,10.5,24,38.8,26.311623246493,15.1,25.8,6.37096396928537,11.5,70.4,41.576753507014,18.5,12.7113040117874,18,30,23.25,53.5,124.75,34.5,22.0218370883882,12.9,21,5.73052633149118,9.6,81.2,54.0289428076256,30.2,12.4694102550831,38.8,25.5944759206799,15.1,24.9,6.10307310755466,10.1,70.5,43.9685552407932,18.5,12.5637134776875,32.2,21.4829521829522,12.9,20.7,5.46622969694762,9.1,81.2,54.6237006237006,30.2,12.40498302203,38.8,25.4900249376559,15.1,24.95,6.12574031292544,10.375,73.3,44.8160847880299,18.5,12.7489894586795,34.5,22.2806835066865,12.9,21.3,5.61214256545399,9.3,81.2,53.5429420505201,30.2,12.0920187775728,38.8,25.8711475409836,15.1,25.25,6.26939449897507,11.075,70.5,42.9214754098361,18.5,12.7255589282491,38.8,23.987763055339,12.9,23.1,6.19667881203372,10.3,81.2,48.4929851909587,18.5,13.4807158987973,82.25,75.75,65.75,97,320.75,17.4066666666667,60,4.58666666666667,29.5,9,"yes",""
"71","2850-57854","2850-57602",18,"cooks","5","cooks 18",2021-07-02,"ZML","person",4,4,"early",6.71,"6:30","7:30",3602.291,17,10,7,9,3,6,18,16,2,3420.912,2512.504,908.408,3004.526,2303.943,700.583,2,2,2,3,17.4,16.7,26.9,75.1,0,0,"mostly",17.7,17.36,17.2,17.3,0.207364413533277,0.199999999999999,78,76.1,74.7,1.49666295470958,0,18.75,5.25,0,24,27.6,22.1447653429603,16.8,22.2,2.87599063572286,4,75.8,56.3332129963899,39.1,9.36098023025019,12,32.25,25,0,69.25,28.4,22.802033271719,16.8,22.6,2.97734898345177,4.8,78,57.0913123844732,39.1,8.41083617283735,36.4,25.4805882352941,18.6,25.1,3.93488698772254,6.35,69.6,47.1760784313726,22.7,10.8900549570834,28.4,22.661797752809,16.8,22.4,3.09700907800966,5.2,78,57.174606741573,39.1,9.0804838562418,36.4,25.1592409240924,18.6,24.5,3.79046721881366,5.5,69.6,48.6856435643564,22.7,10.7005464523326,28.5,22.9241758241758,16.8,22.7,3.01653923398475,5.1,78,56.4866562009419,39.1,8.49645288341963,36.4,25.913768115942,19.2,25.35,3.97372469430125,6.8,69.6,45.8072463768116,22.7,10.9857466824789,36.4,24.1018078020932,16.8,23.7,3.72269827450799,5.35,78,52.2799238820171,22.7,10.8835273691116,20,93.5,112.5,36.75,262.75,5.625,11.75,5.625,11.75,0,"no",""
"72","2850-57854","2850-57602",18,"cooks","5","cooks 18",2021-07-06,"ZML","person",8,4,"mid",6.1,"6:15","7:15",3618.453,35,24,10,18,14,4,22,22,0,2517.762,2024.113,438.961,1109.319,1054.631,0,3,3,2,2,20.8,18.5,28.6,61.4,0,0,"",21.2,20.88,20.7,20.8,0.216794833886788,0.300000000000001,66.1,64.16,61.8,1.73579952759528,2.5,7.25,13,1.25,24,28.5,23.4510471204188,17.2,23.5,2.920007272288,4.9,78,56.429057591623,40.9,7.65197167405967,8,34.75,50.25,2.5,95.5,28.4,22.802033271719,16.8,22.6,2.97734898345177,4.8,78,57.0913123844732,39.1,8.41083617283735,36.4,25.4805882352941,18.6,25.1,3.93488698772254,6.35,69.6,47.1760784313726,22.7,10.8900549570834,28.4,22.661797752809,16.8,22.4,3.09700907800966,5.2,78,57.174606741573,39.1,9.0804838562418,36.4,25.1592409240924,18.6,24.5,3.79046721881366,5.5,69.6,48.6856435643564,22.7,10.7005464523326,28.5,22.9241758241758,16.8,22.7,3.01653923398475,5.1,78,56.4866562009419,39.1,8.49645288341963,36.4,25.913768115942,19.2,25.35,3.97372469430125,6.8,69.6,45.8072463768116,22.7,10.9857466824789,36.4,24.1018078020932,16.8,23.7,3.72269827450799,5.35,78,52.2799238820171,22.7,10.8835273691116,20,93.5,112.5,36.75,262.75,14.8925,32.125,9.2675,20.375,1,"yes",""
"73","2850-57854","2850-57602",18,"cooks","5","cooks 18",2021-07-10,"MJA","person",13,4,"late",6.86,"6:35","7:35",3601.666,26,9,16,26,10,15,1,0,1,NA,NA,NA,NA,NA,NA,3,3,NA,NA,21.8,21.7,36.7,52.9,0,0,"mostly",22.2,21.975,21.8,21.95,0.170782512765993,0.175000000000004,57.1,55.55,53.7,1.54380482358792,0,0,13.25,10.75,24,36.4,26.1188775510204,19.2,25.7,3.98282126551641,6.725,69.6,45.3724489795918,22.7,11.0854784448093,0,26.5,37.25,34.25,98,28.4,22.802033271719,16.8,22.6,2.97734898345177,4.8,78,57.0913123844732,39.1,8.41083617283735,36.4,25.4805882352941,18.6,25.1,3.93488698772254,6.35,69.6,47.1760784313726,22.7,10.8900549570834,28.4,22.661797752809,16.8,22.4,3.09700907800966,5.2,78,57.174606741573,39.1,9.0804838562418,36.4,25.1592409240924,18.6,24.5,3.79046721881366,5.5,69.6,48.6856435643564,22.7,10.7005464523326,28.5,22.9241758241758,16.8,22.7,3.01653923398475,5.1,78,56.4866562009419,39.1,8.49645288341963,36.4,25.913768115942,19.2,25.35,3.97372469430125,6.8,69.6,45.8072463768116,22.7,10.9857466824789,36.4,24.1018078020932,16.8,23.7,3.72269827450799,5.35,78,52.2799238820171,22.7,10.8835273691116,20,93.5,112.5,36.75,262.75,19.3925,57.25,4.5,25.125,0,"no",""
"74","2850-57722","2850-57724",46,"vanloon","3","vanloon 46",2021-07-05,"ZML","person",4,5,"early",3.05,"6:34","7:34",3606.146,15,8,4,7,3,4,7,5,2,3171.546,2448.672,583.585,2749.15,2344.278,265.583,2,1,1,2,16,16,31.2,72.3,0,0,"clear",17,16.5,16.1,16.45,0.391578004149024,0.450000000000003,76.3,75.3,74.2,0.90553851381374,6.25,6.75,7.25,3.75,24,32,21.7427872860636,14,20.4,4.72948128153469,7.9,86.4,64.2982885085575,40.4,11.435975742422,36.5,28.75,21.75,15.25,102.25,36.2,22.9759286775632,14,22.1,5.17168775478574,8.5,86.4,60.4163447251114,26.4,13.2636834223607,37.7,24.8982352941176,14.9,23.6,6.10864124515536,10.45,74.1,48.0529411764706,22.2,12.1776188945755,32.6,22.5727902946274,14,21.7,4.83572189680496,8.1,86.4,61.4582322357019,37.5,12.1778333028876,37.7,24.9775577557756,14.9,23.6,6.14705395882384,10.6,78.2,49.0194719471947,22.2,13.2926108990705,37.7,23.3128738621586,14,22.3,5.45973930867619,8.9,86.4,58.8001300390117,22.2,14.2695429763501,35.9,24.718115942029,14.9,23.35,5.94867355154445,10.1,73.3,48.1881642512077,26.5,11.1522060494579,37.7,23.8046491969569,14,22.6,5.67292859170756,9.2,86.4,55.0863905325444,22.2,14.1914606627524,72.25,82.5,62.5,78.5,295.75,5.448,11.1,5.448,11.1,0,"no","habituation start at 6:19, 7:06 change female to unknown, 7:09 change female to unknown, 7:12 owner outside barn, 7:24-7:25 landowner in barn"
"75","2850-57722","2850-57724",46,"vanloon","3","vanloon 46",2021-07-10,"ZML","person",9,5,"mid",3.05,"7:12","8:12",3581.959,30,12,16,26,10,15,21,19,2,1613.539,1427.127,177.163,189.349,189.349,0,3,3,1,1,18.2,18.1,35.9,63.2,0,0,"partly",19.1,18.925,18.6,19,0.236290781312631,0.275000000000002,68.4,67,65,1.46742404687034,0,5.75,8.75,9.5,24,37.7,25.34,16,24.2,5.48247216738016,9,78.2,50.9263829787234,22.2,13.5514775354003,15.5,34,28.75,39.25,117.5,36.2,22.9759286775632,14,22.1,5.17168775478574,8.5,86.4,60.4163447251114,26.4,13.2636834223607,37.7,24.8982352941176,14.9,23.6,6.10864124515536,10.45,74.1,48.0529411764706,22.2,12.1776188945755,32.6,22.5727902946274,14,21.7,4.83572189680496,8.1,86.4,61.4582322357019,37.5,12.1778333028876,37.7,24.9775577557756,14.9,23.6,6.14705395882384,10.6,78.2,49.0194719471947,22.2,13.2926108990705,37.7,23.3128738621586,14,22.3,5.45973930867619,8.9,86.4,58.8001300390117,22.2,14.2695429763501,35.9,24.718115942029,14.9,23.35,5.94867355154445,10.1,73.3,48.1881642512077,26.5,11.1522060494579,37.7,23.8046491969569,14,22.6,5.67292859170756,9.2,86.4,55.0863905325444,22.2,14.1914606627524,72.25,82.5,62.5,78.5,295.75,14.028,35.5,8.58,24.4,0,"no","habituation start 6:55, 7:10-7:17 landowner in barn (birds unphased by 7:12), 7:38 erase GFN in between ""others"", 7:57  unknown is likely male"
"76","2850-57722","2850-57724",46,"vanloon","3","vanloon 46",2021-07-13,"ZML","person",12,5,"late",3.05,"6:30","7:30",3601.384,48,26,13,45,26,11,10,8,2,551.206,369.878,143.916,0,0,0,3,3,2,2,19.3,5.4,36,54.2,0,0,"partly",19.3,19.12,19,19.1,0.109544511501033,0,59.5,57.5,55,1.67032930884901,8.5,3.5,4,8,24,35.9,24.2049342105263,14.9,22.35,6.27235082039735,11.05,73.3,49.1243421052632,26.5,12.1755150972178,20.25,19.75,12,24,76,36.2,22.9759286775632,14,22.1,5.17168775478574,8.5,86.4,60.4163447251114,26.4,13.2636834223607,37.7,24.8982352941176,14.9,23.6,6.10864124515536,10.45,74.1,48.0529411764706,22.2,12.1776188945755,32.6,22.5727902946274,14,21.7,4.83572189680496,8.1,86.4,61.4582322357019,37.5,12.1778333028876,37.7,24.9775577557756,14.9,23.6,6.14705395882384,10.6,78.2,49.0194719471947,22.2,13.2926108990705,37.7,23.3128738621586,14,22.3,5.45973930867619,8.9,86.4,58.8001300390117,22.2,14.2695429763501,35.9,24.718115942029,14.9,23.35,5.94867355154445,10.1,73.3,48.1881642512077,26.5,11.1522060494579,37.7,23.8046491969569,14,22.6,5.67292859170756,9.2,86.4,55.0863905325444,22.2,14.1914606627524,72.25,82.5,62.5,78.5,295.75,16.442,51.7,2.414,16.2,0,"no","Habituation start 6:18, 6:46 female GFN before male at nest perching "
"77","2850-57559","UNK",98,"schaaps","11","schaaps 98",2021-07-06,"APP","camera",3,2,"early",0.41,"6:40","7:40",3601.317,9,5,4,6,2,4,13,12,1,3088.276,2554.788,533.488,2707.186,2353.874,353.312,1,1,1,2,19.3,17.4,27.2,58.2,0,0,"",19.6,19.44,19.3,19.4,0.151657508881032,0.300000000000001,63.1,61.32,58.2,2.04132310034448,5.5,5.25,13.25,0,24,29.1,22.7198697068404,16.7,22.9,3.20362784285523,5.6,69,52.0778501628664,39,6.74051969959385,13.75,25.25,35,2.75,76.75,33.1,23.7657986111111,16.7,23.6,3.91725641181347,6,69.3,48.6352430555556,20.5,10.7928619378915,31.6,23.4857346647646,15.2,23.5,3.93349305809329,5.8,68.2,43.6455064194009,23.9,9.50732787644961,32.1,23.3610416666667,16.7,23.35,3.50535572312578,5.6,69.3,51.0058333333333,26.1,9.17805129692068,33.1,23.7632371392723,15.2,23.7,4.15536718503167,6.2,68.2,42.8188205771644,20.5,9.87961950288507,33.1,24.3120535714286,16.7,24.6,3.95725905195494,6,69.3,46.7351190476191,20.5,11.2061944754087,31.6,22.8345454545455,15.2,22.7,3.74607255704545,5.5,68.2,44.9642975206612,23.9,9.35525039630474,33.1,23.6120595144871,15.2,23.6,3.9271155953545,5.9,69.3,45.8961628817541,20.5,10.4042217437236,47.5,95.75,129,47,319.25,5.185,9.5,5.185,9.5,0,"no","camera start at 5:20"
"78","2850-57559","UNK",98,"schaaps","11","schaaps 98",2021-07-11,"APP","camera",8,2,"mid",0.41,"7:28","8:28",3607.373,18,7,11,13,5,8,8,8,0,1735.246,1291.684,443.562,774.41,774.41,0,2,2,1,1,17.4,17.1,29.3,52.4,0,0,"clear",18.7,18.125,17.6,18.1,0.478713553878169,0.575000000000003,54.2,53.725,53,0.512347538297981,0,9.25,10.5,4.25,24,33.1,25.2325630252101,18.1,25.6,3.92174646194893,6.6,69.3,42.3405462184874,20.5,11.1705145203068,5.75,33.25,48.25,31.75,119,33.1,23.7657986111111,16.7,23.6,3.91725641181347,6,69.3,48.6352430555556,20.5,10.7928619378915,31.6,23.4857346647646,15.2,23.5,3.93349305809329,5.8,68.2,43.6455064194009,23.9,9.50732787644961,32.1,23.3610416666667,16.7,23.35,3.50535572312578,5.6,69.3,51.0058333333333,26.1,9.17805129692068,33.1,23.7632371392723,15.2,23.7,4.15536718503167,6.2,68.2,42.8188205771644,20.5,9.87961950288507,33.1,24.3120535714286,16.7,24.6,3.95725905195494,6,69.3,46.7351190476191,20.5,11.2061944754087,31.6,22.8345454545455,15.2,22.7,3.74607255704545,5.5,68.2,44.9642975206612,23.9,9.35525039630474,33.1,23.6120595144871,15.2,23.6,3.9271155953545,5.9,69.3,45.8961628817541,20.5,10.4042217437236,47.5,95.75,129,47,319.25,12.33,35.5,7.145,26,0,"no","camera start at 7:15; great video for possible training"
