"","ymd_hms","temp_c","humid_perc","site","nest","Timestamp.for.sample.frequency.every.1.min.min","time","date","obs_date","obs_start_time","obs_end_time","HD","filter_last_day"
"27077",2021-06-27 21:24:00,18.4,54.2,"schaaps","74",NA,21H 24M 0S,2021-06-27,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27078",2021-06-27 21:39:00,18.2,54.6,"schaaps","74",NA,21H 39M 0S,2021-06-27,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27079",2021-06-27 21:54:00,18,55.6,"schaaps","74",NA,21H 54M 0S,2021-06-27,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27080",2021-06-27 22:09:00,17.5,57.5,"schaaps","74",NA,22H 9M 0S,2021-06-27,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27081",2021-06-27 22:24:00,17.2,58.9,"schaaps","74",NA,22H 24M 0S,2021-06-27,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27082",2021-06-27 22:39:00,17.2,58,"schaaps","74",NA,22H 39M 0S,2021-06-27,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27083",2021-06-27 22:54:00,17.2,57.8,"schaaps","74",NA,22H 54M 0S,2021-06-27,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27084",2021-06-27 23:09:00,17.2,58.5,"schaaps","74",NA,23H 9M 0S,2021-06-27,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27085",2021-06-27 23:24:00,17.2,58.2,"schaaps","74",NA,23H 24M 0S,2021-06-27,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27086",2021-06-27 23:39:00,17.1,58.4,"schaaps","74",NA,23H 39M 0S,2021-06-27,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27087",2021-06-27 23:54:00,17.1,59.1,"schaaps","74",NA,23H 54M 0S,2021-06-27,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27088",2021-06-28 00:09:00,17,59.2,"schaaps","74",NA,9M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27089",2021-06-28 00:24:00,17,59.5,"schaaps","74",NA,24M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27090",2021-06-28 00:39:00,16.9,60,"schaaps","74",NA,39M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27091",2021-06-28 00:54:00,16.9,60.1,"schaaps","74",NA,54M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27092",2021-06-28 01:09:00,16.8,60.2,"schaaps","74",NA,1H 9M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27093",2021-06-28 01:24:00,16.8,60.8,"schaaps","74",NA,1H 24M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27094",2021-06-28 01:39:00,16.7,60.7,"schaaps","74",NA,1H 39M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27095",2021-06-28 01:54:00,16.6,60.8,"schaaps","74",NA,1H 54M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27096",2021-06-28 02:09:00,16.5,60.5,"schaaps","74",NA,2H 9M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27097",2021-06-28 02:24:00,16.5,61,"schaaps","74",NA,2H 24M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27098",2021-06-28 02:39:00,16.4,61.5,"schaaps","74",NA,2H 39M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27099",2021-06-28 02:54:00,16.3,62,"schaaps","74",NA,2H 54M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27100",2021-06-28 03:09:00,16.3,62,"schaaps","74",NA,3H 9M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27101",2021-06-28 03:24:00,16.2,61.7,"schaaps","74",NA,3H 24M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27102",2021-06-28 03:39:00,16,61.5,"schaaps","74",NA,3H 39M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27103",2021-06-28 03:54:00,15.9,61.1,"schaaps","74",NA,3H 54M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27104",2021-06-28 04:09:00,15.7,60.8,"schaaps","74",NA,4H 9M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27105",2021-06-28 04:24:00,15.6,60.9,"schaaps","74",NA,4H 24M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27106",2021-06-28 04:39:00,15.5,61,"schaaps","74",NA,4H 39M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27107",2021-06-28 04:54:00,15.4,60.8,"schaaps","74",NA,4H 54M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27108",2021-06-28 05:09:00,15.5,60.9,"schaaps","74",NA,5H 9M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27109",2021-06-28 05:24:00,15.3,60.7,"schaaps","74",NA,5H 24M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27110",2021-06-28 05:39:00,15.2,61.9,"schaaps","74",NA,5H 39M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27111",2021-06-28 05:54:00,15.2,61.5,"schaaps","74",NA,5H 54M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27112",2021-06-28 06:09:00,15.2,61.8,"schaaps","74",NA,6H 9M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27113",2021-06-28 06:24:00,15.5,62.4,"schaaps","74",NA,6H 24M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27114",2021-06-28 06:39:00,16,65,"schaaps","74",NA,6H 39M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27115",2021-06-28 06:54:00,16.5,64.7,"schaaps","74",NA,6H 54M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27116",2021-06-28 07:09:00,16.8,64.4,"schaaps","74",NA,7H 9M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27117",2021-06-28 07:24:00,17.4,63.9,"schaaps","74",NA,7H 24M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27118",2021-06-28 07:39:00,18.4,62.8,"schaaps","74",NA,7H 39M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27119",2021-06-28 07:54:00,19.5,62.1,"schaaps","74",NA,7H 54M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27120",2021-06-28 08:09:00,20.5,59.3,"schaaps","74",NA,8H 9M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27121",2021-06-28 08:24:00,21.5,56.5,"schaaps","74",NA,8H 24M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27122",2021-06-28 08:39:00,22,53.3,"schaaps","74",NA,8H 39M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27123",2021-06-28 08:54:00,21.5,50.4,"schaaps","74",NA,8H 54M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27124",2021-06-28 09:09:00,21.5,50.3,"schaaps","74",NA,9H 9M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27125",2021-06-28 09:24:00,22,50.1,"schaaps","74",NA,9H 24M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27126",2021-06-28 09:39:00,22.4,49.6,"schaaps","74",NA,9H 39M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27127",2021-06-28 09:54:00,22.5,48.2,"schaaps","74",NA,9H 54M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27128",2021-06-28 10:09:00,22.8,48.8,"schaaps","74",NA,10H 9M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27129",2021-06-28 10:24:00,22.9,45.9,"schaaps","74",NA,10H 24M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27130",2021-06-28 10:39:00,23.1,46.9,"schaaps","74",NA,10H 39M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27131",2021-06-28 10:54:00,23.3,46,"schaaps","74",NA,10H 54M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27132",2021-06-28 11:09:00,23.1,45,"schaaps","74",NA,11H 9M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27133",2021-06-28 11:24:00,23.1,47.4,"schaaps","74",NA,11H 24M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27134",2021-06-28 11:39:00,23.2,45.8,"schaaps","74",NA,11H 39M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27135",2021-06-28 11:54:00,23.2,44.5,"schaaps","74",NA,11H 54M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27136",2021-06-28 12:09:00,23.1,44.6,"schaaps","74",NA,12H 9M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27137",2021-06-28 12:24:00,22.9,44.8,"schaaps","74",NA,12H 24M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27138",2021-06-28 12:39:00,22.9,43.6,"schaaps","74",NA,12H 39M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27139",2021-06-28 12:54:00,22.4,42.5,"schaaps","74",NA,12H 54M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27140",2021-06-28 13:09:00,21.5,42.7,"schaaps","74",NA,13H 9M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27141",2021-06-28 13:24:00,20.8,44.9,"schaaps","74",NA,13H 24M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27142",2021-06-28 13:39:00,20.7,47.1,"schaaps","74",NA,13H 39M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27143",2021-06-28 13:54:00,20.8,48.4,"schaaps","74",NA,13H 54M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27144",2021-06-28 14:09:00,20.8,47.5,"schaaps","74",NA,14H 9M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27145",2021-06-28 14:24:00,21,46.8,"schaaps","74",NA,14H 24M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27146",2021-06-28 14:39:00,21,46.7,"schaaps","74",NA,14H 39M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27147",2021-06-28 14:54:00,21.2,46,"schaaps","74",NA,14H 54M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27148",2021-06-28 15:09:00,21.2,47.2,"schaaps","74",NA,15H 9M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27149",2021-06-28 15:24:00,21.4,46.3,"schaaps","74",NA,15H 24M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27150",2021-06-28 15:39:00,21.4,44.7,"schaaps","74",NA,15H 39M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27151",2021-06-28 15:54:00,21.5,43.8,"schaaps","74",NA,15H 54M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27152",2021-06-28 16:09:00,21.6,42.6,"schaaps","74",NA,16H 9M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27153",2021-06-28 16:24:00,21.6,40.7,"schaaps","74",NA,16H 24M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27154",2021-06-28 16:39:00,21.5,40.3,"schaaps","74",NA,16H 39M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27155",2021-06-28 16:54:00,21.5,39.8,"schaaps","74",NA,16H 54M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27156",2021-06-28 17:09:00,21.4,38.7,"schaaps","74",NA,17H 9M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27157",2021-06-28 17:24:00,21.4,39.1,"schaaps","74",NA,17H 24M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27158",2021-06-28 17:39:00,20.9,44.4,"schaaps","74",NA,17H 39M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27159",2021-06-28 17:54:00,20.4,46,"schaaps","74",NA,17H 54M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27160",2021-06-28 18:09:00,20.2,47.6,"schaaps","74",NA,18H 9M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27161",2021-06-28 18:24:00,20.2,49.1,"schaaps","74",NA,18H 24M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27162",2021-06-28 18:39:00,20.1,49.1,"schaaps","74",NA,18H 39M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27163",2021-06-28 18:54:00,20.1,49.1,"schaaps","74",NA,18H 54M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27164",2021-06-28 19:09:00,20.3,49,"schaaps","74",NA,19H 9M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27165",2021-06-28 19:24:00,20.4,50.3,"schaaps","74",NA,19H 24M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27166",2021-06-28 19:39:00,20.4,50.8,"schaaps","74",NA,19H 39M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27167",2021-06-28 19:54:00,20.4,50.2,"schaaps","74",NA,19H 54M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27168",2021-06-28 20:09:00,20.2,49.1,"schaaps","74",NA,20H 9M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27169",2021-06-28 20:24:00,20,48.9,"schaaps","74",NA,20H 24M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27170",2021-06-28 20:39:00,20,48.6,"schaaps","74",NA,20H 39M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27171",2021-06-28 20:54:00,19.9,48.6,"schaaps","74",NA,20H 54M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27172",2021-06-28 21:09:00,19.8,48.8,"schaaps","74",NA,21H 9M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27173",2021-06-28 21:24:00,19.6,49,"schaaps","74",NA,21H 24M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27174",2021-06-28 21:39:00,19.5,48.8,"schaaps","74",NA,21H 39M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27175",2021-06-28 21:54:00,19.4,48.7,"schaaps","74",NA,21H 54M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27176",2021-06-28 22:09:00,19.2,49,"schaaps","74",NA,22H 9M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27177",2021-06-28 22:24:00,19.1,49.3,"schaaps","74",NA,22H 24M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27178",2021-06-28 22:39:00,19,49.5,"schaaps","74",NA,22H 39M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27179",2021-06-28 22:54:00,18.8,49.9,"schaaps","74",NA,22H 54M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27180",2021-06-28 23:09:00,18.6,50.2,"schaaps","74",NA,23H 9M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27181",2021-06-28 23:24:00,18.5,50.3,"schaaps","74",NA,23H 24M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27182",2021-06-28 23:39:00,18.4,50.6,"schaaps","74",NA,23H 39M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27183",2021-06-28 23:54:00,18.2,51,"schaaps","74",NA,23H 54M 0S,2021-06-28,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27184",2021-06-29 00:09:00,17.8,52.8,"schaaps","74",NA,9M 0S,2021-06-29,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27185",2021-06-29 00:24:00,17.4,54.2,"schaaps","74",NA,24M 0S,2021-06-29,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27186",2021-06-29 00:39:00,17.5,53.7,"schaaps","74",NA,39M 0S,2021-06-29,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27187",2021-06-29 00:54:00,17.4,54,"schaaps","74",NA,54M 0S,2021-06-29,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27188",2021-06-29 01:09:00,17.3,54.1,"schaaps","74",NA,1H 9M 0S,2021-06-29,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27189",2021-06-29 01:24:00,17.3,54.6,"schaaps","74",NA,1H 24M 0S,2021-06-29,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27190",2021-06-29 01:39:00,17.2,54.7,"schaaps","74",NA,1H 39M 0S,2021-06-29,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27191",2021-06-29 01:54:00,17.1,54.5,"schaaps","74",NA,1H 54M 0S,2021-06-29,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27192",2021-06-29 02:09:00,17,54.4,"schaaps","74",NA,2H 9M 0S,2021-06-29,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27193",2021-06-29 02:24:00,16.9,54.2,"schaaps","74",NA,2H 24M 0S,2021-06-29,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27194",2021-06-29 02:39:00,16.7,54.1,"schaaps","74",NA,2H 39M 0S,2021-06-29,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27195",2021-06-29 02:54:00,16.5,54,"schaaps","74",NA,2H 54M 0S,2021-06-29,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27196",2021-06-29 03:09:00,16.3,54.1,"schaaps","74",NA,3H 9M 0S,2021-06-29,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27197",2021-06-29 03:24:00,16.2,54.4,"schaaps","74",NA,3H 24M 0S,2021-06-29,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27198",2021-06-29 03:39:00,16,54.6,"schaaps","74",NA,3H 39M 0S,2021-06-29,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27199",2021-06-29 03:54:00,15.8,54.7,"schaaps","74",NA,3H 54M 0S,2021-06-29,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27200",2021-06-29 04:09:00,15.7,55.1,"schaaps","74",NA,4H 9M 0S,2021-06-29,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27201",2021-06-29 04:24:00,15.6,55.6,"schaaps","74",NA,4H 24M 0S,2021-06-29,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27202",2021-06-29 04:39:00,15.4,55.7,"schaaps","74",NA,4H 39M 0S,2021-06-29,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27203",2021-06-29 04:54:00,15.3,55.8,"schaaps","74",NA,4H 54M 0S,2021-06-29,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27204",2021-06-29 05:09:00,15.1,56.5,"schaaps","74",NA,5H 9M 0S,2021-06-29,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27205",2021-06-29 05:24:00,15,56.8,"schaaps","74",NA,5H 24M 0S,2021-06-29,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27206",2021-06-29 05:39:00,15,57.5,"schaaps","74",NA,5H 39M 0S,2021-06-29,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27207",2021-06-29 05:54:00,14.9,57.7,"schaaps","74",NA,5H 54M 0S,2021-06-29,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27208",2021-06-29 06:09:00,15,58.2,"schaaps","74",NA,6H 9M 0S,2021-06-29,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27209",2021-06-29 06:24:00,15,58.1,"schaaps","74",NA,6H 24M 0S,2021-06-29,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27210",2021-06-29 06:39:00,14.9,58.6,"schaaps","74",NA,6H 39M 0S,2021-06-29,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27211",2021-06-29 06:54:00,15.3,59.2,"schaaps","74",NA,6H 54M 0S,2021-06-29,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27212",2021-06-29 07:09:00,15.9,60.2,"schaaps","74",NA,7H 9M 0S,2021-06-29,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27213",2021-06-29 07:24:00,16.7,61.6,"schaaps","74",NA,7H 24M 0S,2021-06-29,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27214",2021-06-29 07:39:00,17.5,61.5,"schaaps","74",NA,7H 39M 0S,2021-06-29,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27215",2021-06-29 07:54:00,18.2,59.7,"schaaps","74",NA,7H 54M 0S,2021-06-29,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27216",2021-06-29 08:09:00,18.5,58.7,"schaaps","74",NA,8H 9M 0S,2021-06-29,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27217",2021-06-29 08:24:00,19.2,58.5,"schaaps","74",NA,8H 24M 0S,2021-06-29,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27218",2021-06-29 08:39:00,20,57.5,"schaaps","74",NA,8H 39M 0S,2021-06-29,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27219",2021-06-29 08:54:00,20.6,55.9,"schaaps","74",NA,8H 54M 0S,2021-06-29,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27220",2021-06-29 09:09:00,21,53.6,"schaaps","74",NA,9H 9M 0S,2021-06-29,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27221",2021-06-29 09:24:00,21.2,53.1,"schaaps","74",NA,9H 24M 0S,2021-06-29,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27222",2021-06-29 09:39:00,21.5,52.5,"schaaps","74",NA,9H 39M 0S,2021-06-29,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27223",2021-06-29 09:54:00,21.9,52.1,"schaaps","74",NA,9H 54M 0S,2021-06-29,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27224",2021-06-29 10:09:00,22,51.3,"schaaps","74",NA,10H 9M 0S,2021-06-29,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27225",2021-06-29 10:24:00,22.4,51.6,"schaaps","74",NA,10H 24M 0S,2021-06-29,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27226",2021-06-29 10:39:00,22.5,51.2,"schaaps","74",NA,10H 39M 0S,2021-06-29,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27227",2021-06-29 10:54:00,22.7,50.4,"schaaps","74",NA,10H 54M 0S,2021-06-29,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27228",2021-06-29 11:09:00,22.8,49.7,"schaaps","74",NA,11H 9M 0S,2021-06-29,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27229",2021-06-29 11:24:00,22.7,49.9,"schaaps","74",NA,11H 24M 0S,2021-06-29,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27230",2021-06-29 11:39:00,22.9,48.4,"schaaps","74",NA,11H 39M 0S,2021-06-29,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27231",2021-06-29 11:54:00,23,48,"schaaps","74",NA,11H 54M 0S,2021-06-29,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27232",2021-06-29 12:09:00,23,48.5,"schaaps","74",NA,12H 9M 0S,2021-06-29,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27233",2021-06-29 12:24:00,23.1,48.9,"schaaps","74",NA,12H 24M 0S,2021-06-29,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27234",2021-06-29 12:39:00,23.2,47.4,"schaaps","74",NA,12H 39M 0S,2021-06-29,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
"27235",2021-06-29 12:54:00,23.1,46.8,"schaaps","74",NA,12H 54M 0S,2021-06-29,2021-07-02,6H 15M 0S,7H 15M 0S,2021-06-20,"N"
